batch_no	seed_proposal_key	source_id	source_key	source_node_type	name	source_path	root_name	root_source_key	parent_name	parent_source_key	parent_path	grandparent_name	grandparent_path	depth	is_leaf	child_count	descendant_count	descendant_leaf_count	sample_children	sibling_count	sample_siblings	ancestor_chain	same_name_cicw_count	same_name_cicw_paths	same_name_other_source_count	same_name_other_source_refs	reviewed_anchor_relation	reviewed_anchor_batch_no	reviewed_anchor_name	reviewed_anchor_semantic_kind	reviewed_anchor_decision	lexical_cues	current_semantic_kind	current_review_decision	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
324	6c2e0e498b779fc44d279871437f26960522a443a2da67fa7220e580cdf901c6	CIC_W	437	W_MID	홈통공사및지붕부속공사	지붕및홈통공사 > 홈통공사및지붕부속공사	지붕및홈통공사	43	지붕및홈통공사	43	지붕및홈통공사			2	NO	6	6	6	처마홈통(Flashing) | 지붕거터(Gutter) | 선홈통 | 선홈통물받이 | 지붕트림 | 루프드레인	6	자연형지붕잇기 | 기와잇기 | 슬레이트잇기 | 금속잇기 | 시트지붕 | 지붕판넬	지붕및홈통공사 > 홈통공사및지붕부속공사	1	지붕및홈통공사 > 홈통공사및지붕부속공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
325	a9ef0cceac826fb24ba0b743b51c9e00dd42bd825cd2604c663ce0ac484b895f	CIC_W	451	W_MID	지붕및바닥단열공사	단열 방음공사 > 지붕및바닥단열공사	단열 방음공사	45	단열 방음공사	45	단열 방음공사			2	NO	6	6	6	보드형지붕 바닥단열 | 시트지붕 바닥단열 | 현장포말지붕 바닥단열 | 다공성재료지붕 바닥단열 | 뿜칠형지붕 바닥단열 | 도막형바닥단열	5	슬래브하부단열 | 천정단열 | 벽체단열 | 외벽단열 | 방진 방음공사	단열 방음공사 > 지붕및바닥단열공사	1	단열 방음공사 > 지붕및바닥단열공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
326	35ec53f9a44899a536371023d37fd6c4d8863cca2cc0199f18ef5bebffb92762	CIC_W	461	W_MID	커튼월프레임및앵커설치	외부판재공사 > 커튼월프레임및앵커설치	외부판재공사	46	외부판재공사	46	외부판재공사			2	NO	6	6	6	콘크리트프레임 | 철재프레임 | 알루미늄프레임 | 스테인레스스틸프레임 | 청동프레임 | 고정철물및부속재설치	7	콘크리트계판넬 | 철재판넬 | 금속판넬 | 석재판넬 | 유리판넬 | 합성수지판넬 | 대형자기 도기타일판넬	외부판재공사 > 커튼월프레임및앵커설치	1	외부판재공사 > 커튼월프레임및앵커설치	0		SAME_ROOT	58	FRP판넬	MATERIAL_COMPONENT	REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
327	2225099a2047d514c7b47b79ada6c511e545188779e2cf405cb04ea20d2e8302	CIC_W	474	W_MID	금속계단	금속공사 > 금속계단	금속공사	47	금속공사	47	금속공사			2	NO	6	6	6	스파이럴금속계단 | 직선금속계단 | 나선 원형금속계단 | 금속난간 | 금속계단발판(트레드) | 금속계단넌스립	6	금속바닥틀(장선)설치 | 메탈스터드시스템(금속벽틀)설치 | 경량천정틀설치 | 금속마감 | 금속부속물설치 | 건축잡철물제작설치	금속공사 > 금속계단	1	금속공사 > 금속계단	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
328	f0eeea6dc0e4475a75c113f0d007e117f59c0fc04d95a5cd15aefebdf654fc37	CIC_W	477	W_MID	금속부속물설치	금속공사 > 금속부속물설치	금속공사	47	금속공사	47	금속공사			2	NO	6	6	6	금속사다리 | 금속통로 | 금속지지물 | 개구부금속덮개 | 기타금속부속물설치 | 금속조인트(줄눈)덮개및트림제작 설치	6	금속바닥틀(장선)설치 | 메탈스터드시스템(금속벽틀)설치 | 경량천정틀설치 | 금속계단 | 금속마감 | 건축잡철물제작설치	금속공사 > 금속부속물설치	1	금속공사 > 금속부속물설치	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
329	134bfb3516d220e4555dd113f4e7b5be56ad0483784f271e60a3a5327aa4e13f	CIC_W	511	W_MID	시멘트모르터미장	미장공사 > 시멘트모르터미장	미장공사	51	미장공사	51	미장공사			2	NO	6	6	6	시멘트모르터 | 단열모르터 | 내화모르터 | 내화학성모르터 | 프리믹스드모르터 | 특수시멘트모르터	6	합성수지혼화모르터미장 | 플라스터 | 인조석(테라조)미장및물갈기 | 온돌바닥공사 | 특수미장 | 미장부속공사	미장공사 > 시멘트모르터미장	1	미장공사 > 시멘트모르터미장	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
330	4a2afc9181d8d894bd79141b072185f59adff66f6e0a8aab34d9f33ce05c52a5	CIC_W	513	W_MID	플라스터	미장공사 > 플라스터	미장공사	51	미장공사	51	미장공사			2	NO	6	6	6	회반죽미장 | 회사미장 | 돌로마이트플라스터 | 순석고플라스터 | 배합석고플라스터 | 무수석고플라스터	6	시멘트모르터미장 | 합성수지혼화모르터미장 | 인조석(테라조)미장및물갈기 | 온돌바닥공사 | 특수미장 | 미장부속공사	미장공사 > 플라스터	1	미장공사 > 플라스터	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
331	c175f8f58b76055111a2ce2fc4bb447d9b96cded044d887e37bfe02bc0ce6b8d	CIC_W	515	W_MID	온돌바닥공사	미장공사 > 온돌바닥공사	미장공사	51	미장공사	51	미장공사			2	NO	6	6	6	온돌방음층 | 온돌보온층 | 온돌단열층 | 미장보강 | 온돌바닥미장 | 바닥판넬히팅시스템	6	시멘트모르터미장 | 합성수지혼화모르터미장 | 플라스터 | 인조석(테라조)미장및물갈기 | 특수미장 | 미장부속공사	미장공사 > 온돌바닥공사	1	미장공사 > 온돌바닥공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
332	174c276ed31db80d4f28170b1e2013696e40def172315f9fd9670135c88d1bdc	CIC_W	0111	W_LEAF	공사개요	공사일반사항및공사비 > 공사일반사항 > 공사개요	공사일반사항및공사비	01	공사일반사항	011	공사일반사항및공사비 > 공사일반사항	공사일반사항및공사비	공사일반사항및공사비	3	YES	0	0	0		8	공사계획 | 서류및샘플제출 | 검측 기성 | 품질관리 | 공사회의 | 공사관리 | 시운전 | 준공및하자보수	공사일반사항및공사비 > 공사일반사항 > 공사개요	1	공사일반사항및공사비 > 공사일반사항 > 공사개요	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
333	026fa6840667bb0e6b479362f324aabe5ac2c2737e5a28c6e4de0ecf44915e9c	CIC_W	0211	W_LEAF	발주자가설건물부지	가설건물 시설물(간접가설공사) > 가설부지 > 발주자가설건물부지	가설건물 시설물(간접가설공사)	02	가설부지	021	가설건물 시설물(간접가설공사) > 가설부지	가설건물 시설물(간접가설공사)	가설건물 시설물(간접가설공사)	3	YES	0	0	0		5	도급자가설건물부지 | 가설공사용부지 | 토사 자재야적장 | 토사 자재폐기장 | 가설도로및주차장부지	가설건물 시설물(간접가설공사) > 가설부지 > 발주자가설건물부지	1	가설건물 시설물(간접가설공사) > 가설부지 > 발주자가설건물부지	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
334	a2c33427ad8a4f0e9c52fdbce0e583777b3ca9903fa497d4e523340235caebed	CIC_W	0311	W_LEAF	공사용가설도로	본공사성가설공사 > 공사용가설도로 > 공사용가설도로	본공사성가설공사	03	공사용가설도로	031	본공사성가설공사 > 공사용가설도로	본공사성가설공사	본공사성가설공사	3	YES	0	0	0		1	가설주차장	본공사성가설공사 > 공사용가설도로 > 공사용가설도로	2	본공사성가설공사 > 공사용가설도로 | 본공사성가설공사 > 공사용가설도로 > 공사용가설도로	0		SAME_ROOT	69	P.P마대가물막이	PROCESS	KEEP_AS_DISTINCT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
335	b6127c94212073bb116f39295ead0322d0835513ad929fb78b0fcbe75c5b90ee	CIC_W	0511	W_LEAF	가설수질오염방지	현장유지관리 > 가설공해방지 > 가설수질오염방지	현장유지관리	05	가설공해방지	051	현장유지관리 > 가설공해방지	현장유지관리	현장유지관리	3	YES	0	0	0		5	토질오염방지 | 대기오염방지 | 소음진동방지 | 도로오염방지 - - 대․중․소 분류대․중․소 분류 | 폐기물처리	현장유지관리 > 가설공해방지 > 가설수질오염방지	1	현장유지관리 > 가설공해방지 > 가설수질오염방지	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
336	102ea41c705bdf22ae91e6fd40c4d87a37388435fa1e7138a94e9636f5c0eba4	CIC_W	0611	W_LEAF	수송비	공통장비 > 장비운반 > 수송비	공통장비	06	장비운반	061	공통장비 > 장비운반	공통장비	공통장비	3	YES	0	0	0		2	회항비 | 대피비	공통장비 > 장비운반 > 수송비	1	공통장비 > 장비운반 > 수송비	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
337	58a62e550227664802cb2c833d4d675fed3768f2a3b34d929c070a154184d439	CIC_W	0711	W_LEAF	토공사및지반개량	품질시험 > 공통품질시험 > 토공사및지반개량	품질시험	07	공통품질시험	071	품질시험 > 공통품질시험	품질시험	품질시험	3	YES	0	0	0		3	기초공사 | 콘크리트공사 | 철강구조물공사	품질시험 > 공통품질시험 > 토공사및지반개량	1	품질시험 > 공통품질시험 > 토공사및지반개량	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
338	8a4d575f9459bd01a20dfd7fb7016d5c249a2136a404993325d4b94e36e7fa64	CIC_W	0851	W_LEAF	토공	건축품질시험 > 건축관리시험(토공 기초 구조체) > 토공	건축품질시험	08	건축관리시험(토공 기초 구조체)	085	건축품질시험 > 건축관리시험(토공 기초 구조체)	건축품질시험	건축품질시험	3	YES	0	0	0		7	말뚝기초 | 시멘트및혼화제 | 콘크리트및골재 | 콘크리트보강재 | 철골구조 | 조적구조 | 목구조	건축품질시험 > 건축관리시험(토공 기초 구조체) > 토공	1	건축품질시험 > 건축관리시험(토공 기초 구조체) > 토공	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
339	2c91a7975e85f38c4c299862c9a17405227bff4c18df7f37cbf4c6264ceddf50	CIC_W	1111	W_LEAF	거리측정	측량 > 기본측량 > 거리측정	측량	11	기본측량	111	측량 > 기본측량	측량	측량	3	YES	0	0	0		7	각측정 | 기준점측량 | 삼각측량 | 다각측량 | 수준측량 | 사진측량 | 수심측량	측량 > 기본측량 > 거리측정	1	측량 > 기본측량 > 거리측정	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
340	cd682061fb0454a0cac16abec4eb89c50edbf8df58c0bce16602114898fb4b0a	CIC_W	1211	W_LEAF	지중수평변위측정	계측 > 토공사계측 > 지중수평변위측정	계측	12	토공사계측	121	계측 > 토공사계측	계측	계측	3	YES	0	0	0		7	지중수직변위계 | 지하수측정 | 인접구조물경사도및균열측정 | 토압측정(PressureCell) | 응력측정(StrainGauge) | 하중측정(LoadCell) | 진동소음측정	계측 > 토공사계측 > 지중수평변위측정	1	계측 > 토공사계측 > 지중수평변위측정	0		SAME_ROOT	83	RockBolt축력및인발측정	AMBIGUOUS	HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
341	1aebde9a27964fcbbc7d5f024c55503ba8bc20e4fb0f2a41b90d797bf8d7c07b	CIC_W	1311	W_LEAF	암이외의지질시험굴착	지반조사 > 시험굴착 > 암이외의지질시험굴착	지반조사	13	시험굴착	131	지반조사 > 시험굴착	지반조사	지반조사	3	YES	0	0	0		0		지반조사 > 시험굴착 > 암이외의지질시험굴착	1	지반조사 > 시험굴착 > 암이외의지질시험굴착	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
342	1a80ed7fa14ebeacce5c74e2177f7967b8bc327a3a201613cbaf2c198fd9046f	CIC_W	1811	W_LEAF	벌개 제근	철거해체공사및시설물보호 > 지상지장물철거 해체 > 벌개 제근	철거해체공사및시설물보호	18	지상지장물철거 해체	181	철거해체공사및시설물보호 > 지상지장물철거 해체	철거해체공사및시설물보호	철거해체공사및시설물보호	3	YES	0	0	0		4	지장수목이식 | 암지장물제거 | 설치지장물제거 | 토석제거	철거해체공사및시설물보호 > 지상지장물철거 해체 > 벌개 제근	1	철거해체공사및시설물보호 > 지상지장물철거 해체 > 벌개 제근	0		SAME_ROOT	80	PVC관제거	AMBIGUOUS	HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
343	e47dab730e2e3db46582a55bdac966dc534e1bf663675b06e53eb61e9f3a43f4	CIC_W	2111	W_LEAF	표토제거	토공사 > 표토제거및부지정지 > 표토제거	토공사	21	표토제거및부지정지	211	토공사 > 표토제거및부지정지	토공사	토공사	3	YES	0	0	0		5	일반부지정지 | 절토면고르기 | 성토면고르기 | 사면면고르기 | 구조물지정	토공사 > 표토제거및부지정지 > 표토제거	1	토공사 > 표토제거및부지정지 > 표토제거	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
344	a8eb027bc98f2391d8621ae88f8dadb90b1f7a3a4193f5398842d48bf277e336	CIC_W	2211	W_LEAF	굴착치환	지반개량및지반보강공사 > 치환 > 굴착치환	지반개량및지반보강공사	22	치환	221	지반개량및지반보강공사 > 치환	지반개량및지반보강공사	지반개량및지반보강공사	3	YES	0	0	0		1	강제치환	지반개량및지반보강공사 > 치환 > 굴착치환	1	지반개량및지반보강공사 > 치환 > 굴착치환	0		SAME_ROOT	61	GCP(GravelCompactionPile)	AMBIGUOUS	HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
345	1e4aa1794dfdf3dd77d04d108e23dd6bcd78247a05728542a56b6e83bb393867	CIC_W	2311	W_LEAF	기계식굴착	말뚝공사 > 현장타설말뚝 > 기계식굴착	말뚝공사	23	현장타설말뚝	231	말뚝공사 > 현장타설말뚝	말뚝공사	말뚝공사	3	YES	0	0	0		2	관입공법 | 심초말뚝	말뚝공사 > 현장타설말뚝 > 기계식굴착	1	말뚝공사 > 현장타설말뚝 > 기계식굴착	0		SAME_ROOT	55	Attiplugite슬러리월	AMBIGUOUS	HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
346	6f655a60c1a6d65e7e34f9b3ed30889dfc9dd35267d0fa67666b687a9424b021	CIC_W	2411	W_LEAF	엄지말뚝가로널흙막이	흙막이및지보공사 > 말뚝흙막이 > 엄지말뚝가로널흙막이	흙막이및지보공사	24	말뚝흙막이	241	흙막이및지보공사 > 말뚝흙막이	흙막이및지보공사	흙막이및지보공사	3	YES	0	0	0		4	널말뚝흙막이 | 강재널말뚝흙막이(H-Beam및토류판) | 경량강재널흙막이 | 강관널말뚝흙막이	흙막이및지보공사 > 말뚝흙막이 > 엄지말뚝가로널흙막이	1	흙막이및지보공사 > 말뚝흙막이 > 엄지말뚝가로널흙막이	0		SAME_ROOT	75	PC연속벽흙막이	PROCESS	KEEP_AS_DISTINCT	MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
347	63fbbf733988f87c365ae87e8b6a72f12f89ed657173124c6a13240694fa9e54	CIC_W	2511	W_LEAF	시멘트및혼화제	철근콘크리트공사 > 콘크리트자재 > 시멘트및혼화제	철근콘크리트공사	25	콘크리트자재	251	철근콘크리트공사 > 콘크리트자재	철근콘크리트공사	철근콘크리트공사	3	YES	0	0	0		1	골재채취 생산	철근콘크리트공사 > 콘크리트자재 > 시멘트및혼화제	2	건축품질시험 > 건축관리시험(토공 기초 구조체) > 시멘트및혼화제 | 철근콘크리트공사 > 콘크리트자재 > 시멘트및혼화제	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
348	e34424538f6234fe9adcd42a1dd82f7e433236a8da991353f6d4bff56fbc5c43	CIC_W	2621	W_LEAF	일반PC구조부재공장생산	프리케스트콘크리트공사 > PC부재생산 > 일반PC구조부재공장생산	프리케스트콘크리트공사	26	PC부재생산	262	프리케스트콘크리트공사 > PC부재생산	프리케스트콘크리트공사	프리케스트콘크리트공사	3	YES	0	0	0		7	특수PC구조부재공장생산 | 기타PC부재공장생산 | 소형PC구조물공장생산 | 일반PC구조부재현장생산 | 특수PC구조부재현장생산 | 기타PC부재현장생산 | 소형PC구조물현장생산	프리케스트콘크리트공사 > PC부재생산 > 일반PC구조부재공장생산	1	프리케스트콘크리트공사 > PC부재생산 > 일반PC구조부재공장생산	0		PARENT	72	PC부재생산	PROCESS	KEEP_AS_DISTINCT	MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
349	fe997f17239aab58df456b3ba687f2dc282422757e2ebbdb1a8132c13b80d0f7	CIC_W	2711	W_LEAF	철강재	강구조물공사 > 강구조물자재 > 철강재	강구조물공사	27	강구조물자재	271	강구조물공사 > 강구조물자재	강구조물공사	강구조물공사	3	YES	0	0	0		8	데크 | 경량철재 | 주물재 | 가공재 | 스테인레스스틸재 | 알루미늄재 | 접합및고정재 | 기타금속재	강구조물공사 > 강구조물자재 > 철강재	1	강구조물공사 > 강구조물자재 > 철강재	0		SIBLING	97	가공재	MATERIAL_COMPONENT	REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
350	0b837aed2088bd4ddb5f739a4750fffdc298e196e54386d594ec38dc8c5396e1	CIC_W	3111	W_LEAF	콘크리트관부설	토목배관공사및배수공사 > 토목배관부설 > 콘크리트관부설	토목배관공사및배수공사	31	토목배관부설	311	토목배관공사및배수공사 > 토목배관부설	토목배관공사및배수공사	토목배관공사및배수공사	3	YES	0	0	0		5	금속관부설 | 프라스틱관부설 | 신축관 | 토목배관이음쇠 | 토목배관벨브	토목배관공사및배수공사 > 토목배관부설 > 콘크리트관부설	1	토목배관공사및배수공사 > 토목배관부설 > 콘크리트관부설	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
351	5931806ea98c1e01b4153d2aa41498041dae4735dddfa4fb0063bd7a44470ce2	CIC_W	3211	W_LEAF	차단층	포장및도로공사 > 아스콘포장 > 차단층	포장및도로공사	32	아스콘포장	321	포장및도로공사 > 아스콘포장	포장및도로공사	포장및도로공사	3	YES	0	0	0		7	보조기층 | 기층아스콘 | 중간층 | 표층아스콘 | 교량상판포장 | 미끄럼방지포장 | 특수포장	포장및도로공사 > 아스콘포장 > 차단층	1	포장및도로공사 > 아스콘포장 > 차단층	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
352	affac27e44636849b3675072efe97fba53c5ea7681a613904df17a1801bca937	CIC_W	3321	W_LEAF	자갈살포다지기	궤도및철로공사 > 도상설치공사 > 자갈살포다지기	궤도및철로공사	33	도상설치공사	332	궤도및철로공사 > 도상설치공사	궤도및철로공사	궤도및철로공사	3	YES	0	0	0		3	자갈살포고르기 | 콘크리트도상설치 | 프리케스트도상설치	궤도및철로공사 > 도상설치공사 > 자갈살포다지기	1	궤도및철로공사 > 도상설치공사 > 자갈살포다지기	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
353	e80a93abcae06f4152031f26950d92f51a84149f974fc7b6b2cc41e8b1010467	CIC_W	3421	W_LEAF	고정형교량받침	교량공사 > 교량받침 > 고정형교량받침	교량공사	34	교량받침	342	교량공사 > 교량받침	교량공사	교량공사	3	YES	0	0	0		2	일방향가동형교량받침 | 양방향가동형교량받침	교량공사 > 교량받침 > 고정형교량받침	1	교량공사 > 교량받침 > 고정형교량받침	0		SAME_ROOT	56	FCM공법	AMBIGUOUS	HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
354	d36d00dc046ca7d1185e5c673947e908714e8551b2545b1c22c1dff38b882cb1	CIC_W	3511	W_LEAF	토공장비굴착	터널공사 > 터널굴착공사 > 토공장비굴착	터널공사	35	터널굴착공사	351	터널공사 > 터널굴착공사	터널공사	터널공사	3	YES	0	0	0		4	발파굴착 | TBM공법굴착 | Shield공법굴착 | NATM공법굴착	터널공사 > 터널굴착공사 > 토공장비굴착	1	터널공사 > 터널굴착공사 > 토공장비굴착	0		SIBLING	68	NATM공법굴착	PROCESS	KEEP_AS_DISTINCT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
355	d57ce35223451452edbf6269a44b856a5e8d6ee2cc63e10e2fe07c0b21d9bf24	CIC_W	3611	W_LEAF	연질토사(N=	하천및항만공사 > 준설 > 연질토사(N=	하천및항만공사	36	준설	361	하천및항만공사 > 준설	하천및항만공사	하천및항만공사	3	YES	0	0	0		8	중질토사(N= | 경질토사(N= | 최경질토사(N= | 자갈석인연질토사(N= | 자갈석인경질토(N= | 연암준설 | 경암준설 | 오니(오염토 오염퇴적물)준설	하천및항만공사 > 준설 > 연질토사(N=	1	하천및항만공사 > 준설 > 연질토사(N=	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
356	5a2acdd00ab7823605b79ea47c7cc366b4fef7b00a0c016f59df7d9a901422d0	CIC_W	3711	W_LEAF	불투수성재료축조	댐공사 > 휠댐(제방) > 불투수성재료축조	댐공사	37	휠댐(제방)	371	댐공사 > 휠댐(제방)	댐공사	댐공사	3	YES	0	0	0		5	휠터재료축조 | 사력재료축조 | 암석재료축조 | 랜덤재료축조 | Riprap재료축조	댐공사 > 휠댐(제방) > 불투수성재료축조	1	댐공사 > 휠댐(제방) > 불투수성재료축조	0		SIBLING	82	Riprap재료축조	AMBIGUOUS	HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
357	2dea9eeeac6f069be94b968c3df2f40801fb36c5886d3a3e5e187cbf74e425f7	CIC_W	3822	W_LEAF	블록조적옹벽	옹벽공사 > 조적식옹벽 > 블록조적옹벽	옹벽공사	38	조적식옹벽	382	옹벽공사 > 조적식옹벽	옹벽공사	옹벽공사	3	YES	0	0	0		3	PC옹벽 | 세그먼트옹벽 | 석축쌓기	옹벽공사 > 조적식옹벽 > 블록조적옹벽	1	옹벽공사 > 조적식옹벽 > 블록조적옹벽	0		SIBLING	76	PC옹벽	FACILITY_EQUIPMENT	REJECT	MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
358	90b0432f34f4f1cf8c000876f4d8a528bc880fc4ba6b2bd2096e5bcf9d141512	CIC_W	4111	W_LEAF	시멘트벽돌	조적공사 > 벽돌조적공사 > 시멘트벽돌	조적공사	41	벽돌조적공사	411	조적공사 > 벽돌조적공사	조적공사	조적공사	3	YES	0	0	0		6	점토질벽돌 | 경량벽돌 | 고압벽돌 | 내화벽돌 | 내부식성벽돌 | 특수벽돌	조적공사 > 벽돌조적공사 > 시멘트벽돌	1	조적공사 > 벽돌조적공사 > 시멘트벽돌	0		SAME_ROOT	51	ALC공사	PROCESS	KEEP_AS_DISTINCT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
359	2ad6a2af5ac1f215fa00dbe3250cffa1021f4d6c379555e386747bcc7ec8f328	CIC_W	4211	W_LEAF	토대	목공사 > 가구식구조목공사 > 토대	목공사	42	가구식구조목공사	421	목공사 > 가구식구조목공사	목공사	목공사	3	YES	0	0	0		6	기둥 | 보(도리) | 벽체 | 목조마루틀 | 목조계단 | 목조지붕틀	목공사 > 가구식구조목공사 > 토대	1	목공사 > 가구식구조목공사 > 토대	0		PARENT	99	가구식구조목공사	PROCESS	KEEP_AS_DISTINCT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
360	a33902e8839dca0c3c7cfae48695d094f5c309d410783f24ce5a4992832d9f79	CIC_W	4311	W_LEAF	초가지붕잇기	지붕및홈통공사 > 자연형지붕잇기 > 초가지붕잇기	지붕및홈통공사	43	자연형지붕잇기	431	지붕및홈통공사 > 자연형지붕잇기	지붕및홈통공사	지붕및홈통공사	3	YES	0	0	0		3	너와지붕잇기 | 잔디지붕 | 수목지붕	지붕및홈통공사 > 자연형지붕잇기 > 초가지붕잇기	1	지붕및홈통공사 > 자연형지붕잇기 > 초가지붕잇기	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
361	bbc9451c4bcfc34d97d1e36a2f9ad4d6a8345a30a9eadca2d5a95975730257c6	CIC_W	4411	W_LEAF	아스팔트방수	방수공사 > 멤브레인방수 > 아스팔트방수	방수공사	44	멤브레인방수	441	방수공사 > 멤브레인방수	방수공사	방수공사	3	YES	0	0	0		2	탄성시트방수 | 도막방수	방수공사 > 멤브레인방수 > 아스팔트방수	1	방수공사 > 멤브레인방수 > 아스팔트방수	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
362	14c2225f1a4e72db0cd59d00785accf402c1be04a4c4d82e75a49c1a65e3d7a1	CIC_W	4511	W_LEAF	보드형지붕 바닥단열	단열 방음공사 > 지붕및바닥단열공사 > 보드형지붕 바닥단열	단열 방음공사	45	지붕및바닥단열공사	451	단열 방음공사 > 지붕및바닥단열공사	단열 방음공사	단열 방음공사	3	YES	0	0	0		5	시트지붕 바닥단열 | 현장포말지붕 바닥단열 | 다공성재료지붕 바닥단열 | 뿜칠형지붕 바닥단열 | 도막형바닥단열	단열 방음공사 > 지붕및바닥단열공사 > 보드형지붕 바닥단열	1	단열 방음공사 > 지붕및바닥단열공사 > 보드형지붕 바닥단열	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
